city,county,link,total_records,total_pages,total_county_records
Gustine,Merced,https://www.localcrimenews.com//welcome/newCities/gustine,3472.0,174.0,605528.0
Firebaugh,Merced,https://www.localcrimenews.com//welcome/newCities/firebaugh,3459.0,173.0,605528.0
Planada,Merced,https://www.localcrimenews.com//welcome/newCities/planada,2928.0,147.0,605528.0
Boron,Merced,https://www.localcrimenews.com//welcome/newCities/boron,2105.0,106.0,605528.0
Hilmar,Merced,https://www.localcrimenews.com//welcome/newCities/hilmar,1937.0,97.0,605528.0
Denair,Merced,https://www.localcrimenews.com//welcome/newCities/denair,1563.0,79.0,605528.0
San Juan Bautista,Merced,https://www.localcrimenews.com//welcome/newCities/san-juan-bautista,1206.0,61.0,605528.0
Le Grand,Merced,https://www.localcrimenews.com//welcome/newCities/le-grand,1155.0,58.0,605528.0
Moss Landing,Merced,https://www.localcrimenews.com//welcome/newCities/moss-landing,1004.0,51.0,605528.0
Stevinson,Merced,https://www.localcrimenews.com//welcome/newCities/stevinson,784.0,40.0,605528.0
La Grange,Merced,https://www.localcrimenews.com//welcome/newCities/la-grange,683.0,35.0,605528.0
Washington,Merced,https://www.localcrimenews.com//welcome/newCities/washington,617.0,31.0,605528.0
Applegate,Merced,https://www.localcrimenews.com//welcome/newCities/applegate,569.0,29.0,605528.0
Crows Landing,Merced,https://www.localcrimenews.com//welcome/newCities/crows-landing,418.0,21.0,605528.0
Tranquillity,Merced,https://www.localcrimenews.com//welcome/newCities/tranquillity,354.0,18.0,605528.0
Catheys Valley,Merced,https://www.localcrimenews.com//welcome/newCities/catheys-valley,320.0,16.0,605528.0
Ballico,Merced,https://www.localcrimenews.com//welcome/newCities/ballico,306.0,16.0,605528.0
Snelling,Merced,https://www.localcrimenews.com//welcome/newCities/snelling,306.0,16.0,605528.0
El Nido,Merced,https://www.localcrimenews.com//welcome/newCities/el-nido,291.0,15.0,605528.0
South Dos Palos,Merced,https://www.localcrimenews.com//welcome/newCities/south-dos-palos,214.0,11.0,605528.0
Bass Lake,Merced,https://www.localcrimenews.com//welcome/newCities/bass-lake,207.0,11.0,605528.0
Badger,Merced,https://www.localcrimenews.com//welcome/newCities/badger,121.0,7.0,605528.0
Cressey,Merced,https://www.localcrimenews.com//welcome/newCities/cressey,110.0,6.0,605528.0
Tomales,Merced,https://www.localcrimenews.com//welcome/newCities/tomales,101.0,6.0,605528.0
Hornitos,Merced,https://www.localcrimenews.com//welcome/newCities/hornitos,39.0,2.0,605528.0
Oakville,Merced,https://www.localcrimenews.com//welcome/newCities/oakville,29.0,2.0,605528.0
Fish Camp,Merced,https://www.localcrimenews.com//welcome/newCities/fish-camp,26.0,2.0,605528.0
Topaz,Merced,https://www.localcrimenews.com//welcome/newCities/topaz,22.0,2.0,605528.0
Burrel,Merced,https://www.localcrimenews.com//welcome/newCities/burrel,16.0,1.0,605528.0
Moccasin,Merced,https://www.localcrimenews.com//welcome/newCities/moccasin,16.0,1.0,605528.0
Dardanelle,Merced,https://www.localcrimenews.com//welcome/newCities/dardanelle,10.0,1.0,605528.0
Santa Rita Park,Merced,https://www.localcrimenews.com//welcome/newCities/santa-rita-park,8.0,1.0,605528.0
Santa Barbara,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/santa-barbara,77869.0,3894.0,529934.0
Santa Maria,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/santa-maria,47317.0,2366.0,529934.0
Westminster,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/westminster,34966.0,1749.0,529934.0
Sylmar,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/sylmar,30777.0,1539.0,529934.0
Canoga Park,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/canoga-park,26711.0,1336.0,529934.0
Livermore,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/livermore,25990.0,1300.0,529934.0
Santa Paula,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/santa-paula,24282.0,1215.0,529934.0
Goleta,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/goleta,21374.0,1069.0,529934.0
Lompoc,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/lompoc,21241.0,1063.0,529934.0
San Luis Obispo,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/san-luis-obispo,20700.0,1035.0,529934.0
Alhambra,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/alhambra,19517.0,976.0,529934.0
Lawndale,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/lawndale,15248.0,763.0,529934.0
San Fernando,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/san-fernando,12995.0,650.0,529934.0
Eureka,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/eureka,12607.0,631.0,529934.0
Newhall,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/newhall,11232.0,562.0,529934.0
Taft,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/taft,10779.0,539.0,529934.0
Ojai,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/ojai,10203.0,511.0,529934.0
Chatsworth,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/chatsworth,9925.0,497.0,529934.0
Grover Beach,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/grover-beach,9123.0,457.0,529934.0
Arroyo Grande,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/arroyo-grande,9085.0,455.0,529934.0
Carpinteria,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/carpinteria,7904.0,396.0,529934.0
Nipomo,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/nipomo,7087.0,355.0,529934.0
Dana Point,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/dana-point,6919.0,346.0,529934.0
Pixley,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/pixley,4979.0,249.0,529934.0
Agoura Hills,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/agoura-hills,4767.0,239.0,529934.0
Manhattan Beach,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/manhattan-beach,4714.0,236.0,529934.0
Los Osos,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/los-osos,4140.0,207.0,529934.0
Terra Bella,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/terra-bella,3915.0,196.0,529934.0
Seal Beach,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/seal-beach,2883.0,145.0,529934.0
Goshen,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/goshen,2691.0,135.0,529934.0
Guadalupe,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/guadalupe,2377.0,119.0,529934.0
Isla Vista,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/isla-vista,2276.0,114.0,529934.0
South Pasadena,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/south-pasadena,1929.0,97.0,529934.0
Solvang,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/solvang,1909.0,96.0,529934.0
Julian,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/julian,1879.0,94.0,529934.0
Buellton,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/buellton,1696.0,85.0,529934.0
Santa Ynez,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/santa-ynez,1572.0,79.0,529934.0
Montrose,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/montrose,1422.0,72.0,529934.0
Carmel Valley,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/carmel-valley,1319.0,66.0,529934.0
Capistrano Beach,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/capistrano-beach,1244.0,63.0,529934.0
Brisbane,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/brisbane,1166.0,59.0,529934.0
Maricopa,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/maricopa,1146.0,58.0,529934.0
Wilton,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/wilton,1113.0,56.0,529934.0
Orcutt,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/orcutt,864.0,44.0,529934.0
Stevinson,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/stevinson,784.0,40.0,529934.0
Boulevard,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/boulevard,682.0,35.0,529934.0
Three Rivers,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/three-rivers,622.0,32.0,529934.0
Cardiff,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/cardiff,620.0,31.0,529934.0
Los Alamos,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/los-alamos,610.0,31.0,529934.0
Summerland,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/summerland,365.0,19.0,529934.0
Creston,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/creston,347.0,18.0,529934.0
Leggett,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/leggett,309.0,16.0,529934.0
Montecito,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/montecito,263.0,14.0,529934.0
San Ardo,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/san-ardo,244.0,13.0,529934.0
Los Olivos,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/los-olivos,192.0,10.0,529934.0
Fellows,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/fellows,177.0,9.0,529934.0
Rolling Hills,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/rolling-hills,152.0,8.0,529934.0
Casmalia,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/casmalia,82.0,5.0,529934.0
West Los Angeles,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/west-los-angeles,78.0,4.0,529934.0
Canyon,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/canyon,72.0,4.0,529934.0
Diablo,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/diablo,66.0,4.0,529934.0
El Toro,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/el-toro,65.0,4.0,529934.0
Rutherford,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/rutherford,59.0,3.0,529934.0
Surfside,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/surfside,54.0,3.0,529934.0
San Gregorio,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/san-gregorio,47.0,3.0,529934.0
Glennville,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/glennville,47.0,3.0,529934.0
Duncans Mills,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/duncans-mills,36.0,2.0,529934.0
Lakeshore,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/lakeshore,26.0,2.0,529934.0
Cuyama,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/cuyama,26.0,2.0,529934.0
Moccasin,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/moccasin,16.0,1.0,529934.0
Harmony,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/harmony,14.0,1.0,529934.0
Meiners Oaks,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/meiners-oaks,14.0,1.0,529934.0
Gaviota,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/gaviota,8.0,1.0,529934.0
Crystal Springs,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/crystal-springs,3.0,1.0,529934.0
Ballard,Santa Barbara,https://www.localcrimenews.com//welcome/newCities/ballard,2.0,1.0,529934.0
Santa Rosa,Marin,https://www.localcrimenews.com//welcome/newCities/santa-rosa,97698.0,4885.0,504742.0
Hemet,Marin,https://www.localcrimenews.com//welcome/newCities/hemet,88694.0,4435.0,504742.0
San Rafael,Marin,https://www.localcrimenews.com//welcome/newCities/san-rafael,62692.0,3135.0,504742.0
Richmond,Marin,https://www.localcrimenews.com//welcome/newCities/richmond,50519.0,2526.0,504742.0
Novato,Marin,https://www.localcrimenews.com//welcome/newCities/novato,33368.0,1669.0,504742.0
Union City,Marin,https://www.localcrimenews.com//welcome/newCities/union-city,23577.0,1179.0,504742.0
Petaluma,Marin,https://www.localcrimenews.com//welcome/newCities/petaluma,21704.0,1086.0,504742.0
Newark,Marin,https://www.localcrimenews.com//welcome/newCities/newark,20594.0,1030.0,504742.0
Emeryville,Marin,https://www.localcrimenews.com//welcome/newCities/emeryville,10259.0,513.0,504742.0
Windsor,Marin,https://www.localcrimenews.com//welcome/newCities/windsor,8185.0,410.0,504742.0
Sausalito,Marin,https://www.localcrimenews.com//welcome/newCities/sausalito,8149.0,408.0,504742.0
Sebastopol,Marin,https://www.localcrimenews.com//welcome/newCities/sebastopol,7675.0,384.0,504742.0
American Canyon,Marin,https://www.localcrimenews.com//welcome/newCities/american-canyon,5880.0,294.0,504742.0
Healdsburg,Marin,https://www.localcrimenews.com//welcome/newCities/healdsburg,5553.0,278.0,504742.0
Mill Valley,Marin,https://www.localcrimenews.com//welcome/newCities/mill-valley,5340.0,267.0,504742.0
Arcata,Marin,https://www.localcrimenews.com//welcome/newCities/arcata,3797.0,190.0,504742.0
Cotati,Marin,https://www.localcrimenews.com//welcome/newCities/cotati,3514.0,176.0,504742.0
Colfax,Marin,https://www.localcrimenews.com//welcome/newCities/colfax,3507.0,176.0,504742.0
Hercules,Marin,https://www.localcrimenews.com//welcome/newCities/hercules,3382.0,170.0,504742.0
Fairfax,Marin,https://www.localcrimenews.com//welcome/newCities/fairfax,3379.0,169.0,504742.0
San Anselmo,Marin,https://www.localcrimenews.com//welcome/newCities/san-anselmo,3357.0,168.0,504742.0
El Cerrito,Marin,https://www.localcrimenews.com//welcome/newCities/el-cerrito,3343.0,168.0,504742.0
Corte Madera,Marin,https://www.localcrimenews.com//welcome/newCities/corte-madera,2421.0,122.0,504742.0
Laytonville,Marin,https://www.localcrimenews.com//welcome/newCities/laytonville,2408.0,121.0,504742.0
Upper Lake,Marin,https://www.localcrimenews.com//welcome/newCities/upper-lake,2261.0,114.0,504742.0
Forestville,Marin,https://www.localcrimenews.com//welcome/newCities/forestville,2169.0,109.0,504742.0
Larkspur,Marin,https://www.localcrimenews.com//welcome/newCities/larkspur,2162.0,109.0,504742.0
Clayton,Marin,https://www.localcrimenews.com//welcome/newCities/clayton,2132.0,107.0,504742.0
Garden Valley,Marin,https://www.localcrimenews.com//welcome/newCities/garden-valley,1328.0,67.0,504742.0
Greenbrae,Marin,https://www.localcrimenews.com//welcome/newCities/greenbrae,1202.0,61.0,504742.0
Piedmont,Marin,https://www.localcrimenews.com//welcome/newCities/piedmont,1058.0,53.0,504742.0
Orinda,Marin,https://www.localcrimenews.com//welcome/newCities/orinda,1047.0,53.0,504742.0
Bolinas,Marin,https://www.localcrimenews.com//welcome/newCities/bolinas,819.0,41.0,504742.0
Glen Ellen,Marin,https://www.localcrimenews.com//welcome/newCities/glen-ellen,778.0,39.0,504742.0
Loleta,Marin,https://www.localcrimenews.com//welcome/newCities/loleta,738.0,37.0,504742.0
Cobb,Marin,https://www.localcrimenews.com//welcome/newCities/cobb,710.0,36.0,504742.0
Mendocino,Marin,https://www.localcrimenews.com//welcome/newCities/mendocino,709.0,36.0,504742.0
Monte Rio,Marin,https://www.localcrimenews.com//welcome/newCities/monte-rio,642.0,33.0,504742.0
Point Arena,Marin,https://www.localcrimenews.com//welcome/newCities/point-arena,641.0,33.0,504742.0
Emerald Hills,Marin,https://www.localcrimenews.com//welcome/newCities/emerald-hills,560.0,28.0,504742.0
Forest Knolls,Marin,https://www.localcrimenews.com//welcome/newCities/forest-knolls,495.0,25.0,504742.0
Blue Lake,Marin,https://www.localcrimenews.com//welcome/newCities/blue-lake,493.0,25.0,504742.0
Woodacre,Marin,https://www.localcrimenews.com//welcome/newCities/woodacre,459.0,23.0,504742.0
Occidental,Marin,https://www.localcrimenews.com//welcome/newCities/occidental,349.0,18.0,504742.0
Aberdeen,Marin,https://www.localcrimenews.com//welcome/newCities/aberdeen,345.0,18.0,504742.0
Ross,Marin,https://www.localcrimenews.com//welcome/newCities/ross,344.0,18.0,504742.0
Lagunitas,Marin,https://www.localcrimenews.com//welcome/newCities/lagunitas,285.0,15.0,504742.0
Inverness,Marin,https://www.localcrimenews.com//welcome/newCities/inverness,263.0,14.0,504742.0
Carlotta,Marin,https://www.localcrimenews.com//welcome/newCities/carlotta,248.0,13.0,504742.0
Kenwood,Marin,https://www.localcrimenews.com//welcome/newCities/kenwood,240.0,12.0,504742.0
San Quentin,Marin,https://www.localcrimenews.com//welcome/newCities/san-quentin,238.0,12.0,504742.0
Stinson Beach,Marin,https://www.localcrimenews.com//welcome/newCities/stinson-beach,235.0,12.0,504742.0
Weimar,Marin,https://www.localcrimenews.com//welcome/newCities/weimar,216.0,11.0,504742.0
Point Reyes Station,Marin,https://www.localcrimenews.com//welcome/newCities/point-reyes-station,214.0,11.0,504742.0
San Geronimo,Marin,https://www.localcrimenews.com//welcome/newCities/san-geronimo,200.0,10.0,504742.0
Nicasio,Marin,https://www.localcrimenews.com//welcome/newCities/nicasio,176.0,9.0,504742.0
Little River,Marin,https://www.localcrimenews.com//welcome/newCities/little-river,173.0,9.0,504742.0
Marin City,Marin,https://www.localcrimenews.com//welcome/newCities/marin-city,162.0,9.0,504742.0
Annapolis,Marin,https://www.localcrimenews.com//welcome/newCities/annapolis,136.0,7.0,504742.0
Navarro,Marin,https://www.localcrimenews.com//welcome/newCities/navarro,126.0,7.0,504742.0
Elk,Marin,https://www.localcrimenews.com//welcome/newCities/elk,124.0,7.0,504742.0
Bodega,Marin,https://www.localcrimenews.com//welcome/newCities/bodega,117.0,6.0,504742.0
Marshall,Marin,https://www.localcrimenews.com//welcome/newCities/marshall,108.0,6.0,504742.0
Belvedere,Marin,https://www.localcrimenews.com//welcome/newCities/belvedere,102.0,6.0,504742.0
Tomales,Marin,https://www.localcrimenews.com//welcome/newCities/tomales,101.0,6.0,504742.0
Camp Meeker,Marin,https://www.localcrimenews.com//welcome/newCities/camp-meeker,101.0,6.0,504742.0
Hidden Valley,Marin,https://www.localcrimenews.com//welcome/newCities/hidden-valley,97.0,5.0,504742.0
Canyon,Marin,https://www.localcrimenews.com//welcome/newCities/canyon,72.0,4.0,504742.0
Zamora,Marin,https://www.localcrimenews.com//welcome/newCities/zamora,71.0,4.0,504742.0
Valley Ford,Marin,https://www.localcrimenews.com//welcome/newCities/valley-ford,67.0,4.0,504742.0
Olema,Marin,https://www.localcrimenews.com//welcome/newCities/olema,66.0,4.0,504742.0
North Richmond,Marin,https://www.localcrimenews.com//welcome/newCities/north-richmond,60.0,3.0,504742.0
